time,upload,download
1033,0.0234375,0.0246094
1034,0.0234375,0.0246094
1035,0.0234375,0.0246094
1036,0.0105469,0.0117188
1037,0.0105469,0.0117188
1038,0.0287109,0.0117188
1039,0.0521484,0.0544922
1040,0.0521484,0.0544922
1041,0.0521484,0.0544922
1042,0.0544922,0.0556641
1043,0.0544922,0.0556641
1044,0.0333984,0.0128906
1045,0.0462891,0.0333984
1046,0.0462891,0.0333984
1047,0.0462891,0.0333984
1048,0.0462891,0.0333984
1049,0.0462891,0.0333984
1050,0.0128906,0.0128906
1051,0.0128906,0.0128906
1052,0.0439453,0.0246094
1053,0.0568359,0.0451172
1054,0.0621094,0.0322266
1055,0.0726563,0.0621094
1056,0.0726563,0.0621094
1057,0.0726563,0.0621094
1058,0.0726563,0.0621094
1059,0.0726563,0.0621094
1060,0.0726563,0.0621094
1061,0.0726563,0.0621094
1062,0.0726563,0.0621094
1063,0.0726563,0.0621094
1064,0.0726563,0.0621094
1065,0.0726563,0.0621094
1066,0.0726563,0.0621094
1067,0.0234375,0.0246094
1068,0.0234375,0.0246094
1069,0.0234375,0.0246094
1070,0.0234375,0.0246094
1071,0.309375,0.270117
1072,0.309375,0.270117
1073,0.298828,0.258398
1074,0.298828,0.258398
1075,0.298828,0.258398
1076,0.298828,0.258398
1077,0.298828,0.258398
1078,0.298828,0.258398
1079,0.107227,0.0951172
1080,0.107227,0.0951172
1081,0.107227,0.0951172
1082,0.107227,0.0951172
1083,0.117773,0.106836
1084,0.117773,0.106836
1085,0.117773,0.106836
1086,0.117773,0.106836
1087,0.117773,0.106836
1088,0.117773,0.106836
1089,0.117773,0.106836
1090,0.117773,0.106836
1091,0.117773,0.106836
1092,0.117773,0.106836
1093,0.117773,0.106836
1094,0.117773,0.106836
1095,0.0234375,0.0246094
1096,0.0234375,0.0246094
1097,0.103125,0.0685547
1098,0.103125,0.0685547
1099,0.113672,0.0802734
1100,0.113672,0.0802734
1101,0.113672,0.0802734
1102,0.113672,0.0802734
1103,0.113672,0.0802734
1104,0.113672,0.0802734
1105,0.113672,0.0802734
1106,0.113672,0.0802734
1107,0.113672,0.0802734
1108,0.0128906,0.0128906
1109,0.0128906,0.0128906
1110,0.0128906,0.0128906
1111,0.0234375,0.0246094
1112,0.0234375,0.0246094
1113,0.0392578,0.0298828
1114,0.0392578,0.0298828
1115,0.0392578,0.0298828
1116,0.0392578,0.0298828
1117,0.0392578,0.0298828
1118,0.0392578,0.0298828
1119,0.0392578,0.0298828
1120,0.0392578,0.0298828
1121,0.0392578,0.0298828
1122,0.0392578,0.0298828
1123,0.0392578,0.0298828
1124,0.0128906,0.0128906
1125,0.0234375,0.0246094
1126,0.0234375,0.0246094
1127,0.0339844,0.0363281
1128,0.12832,0.131445
1129,0.144141,0.136719
1130,0.144141,0.136719
1131,0.144141,0.136719
1132,0.144141,0.136719
1133,0.144141,0.136719
1134,0.144141,0.136719
1135,0.144141,0.136719
1136,0.144141,0.136719
1137,0.144141,0.136719
1138,0.144141,0.136719
1139,0.144141,0.136719
1140,0.144141,0.136719
1141,0.0105469,0.0117188
1142,0.0105469,0.0117188
1143,0.0105469,0.0117188
1144,0.0105469,0.0117188
1145,0.0105469,0.0117188
1146,0.0105469,0.0117188
1147,0.0105469,0.0117188
1148,0.0105469,0.0117188
1149,0.0105469,0.0117188
1150,0.0439453,0.0234375
1151,0.0439453,0.0234375
1152,0.0568359,0.0363281
1153,0.0568359,0.0363281
1154,0.0568359,0.0363281
1155,0.0568359,0.0363281
1156,0.0568359,0.0363281
1157,0.0128906,0.0128906
1158,0.0234375,0.0246094
1159,0.0234375,0.0246094
1160,0.0234375,0.0246094
1161,0.0234375,0.0246094
1162,0.0234375,0.0246094
1163,0.0234375,0.0246094
1164,0.0234375,0.0246094
1165,0.0234375,0.0246094
1166,0.0439453,0.0234375
1167,0.0439453,0.0234375
1168,0.0439453,0.0234375
1169,0.0439453,0.0234375
1170,0.0439453,0.0234375
1171,0.0439453,0.0234375
1172,0.0439453,0.0234375
1173,0.0439453,0.0234375
1174,0.0439453,0.0234375
1175,0.0439453,0.0234375
1176,0.0439453,0.0234375
1177,0.0439453,0.0234375
1178,0.0439453,0.0234375
1179,0.0439453,0.0234375
1180,0.0128906,0.0128906
1181,0.0128906,0.0128906
1182,0.0128906,0.0128906
1183,0.0128906,0.0128906
1184,0.0128906,0.0128906
1185,0.0128906,0.0128906
1186,0.0568359,0.0580078
1187,0.0568359,0.0580078
1188,0.0855469,0.0761719
1189,0.0855469,0.0761719
1190,0.0855469,0.0761719
1191,0.0855469,0.0761719
1192,0.0855469,0.0761719
1193,0.0855469,0.0761719
1194,0.0855469,0.0761719
1195,0.0855469,0.0761719
1196,0.0855469,0.0761719
1197,0.0855469,0.0761719
1198,0.0855469,0.0761719
1199,0.0855469,0.0761719
1200,0.0855469,0.0761719
1201,0.0855469,0.0761719
1202,0.0855469,0.0761719
1203,0.0855469,0.0761719
1204,0.0855469,0.0761719
1205,0.0855469,0.0761719
1206,0.0855469,0.0761719
1207,0.0855469,0.0761719
1208,0.0128906,0.0128906
1209,0.0128906,0.0128906
1210,0.0128906,0.0128906
1211,0.0128906,0.0128906
1212,0.0128906,0.0128906
1213,0.0128906,0.0128906
1214,0.0128906,0.0128906
1215,0.0128906,0.0128906
1216,0.0234375,0.0246094
1217,0.0234375,0.0246094
1218,0.0234375,0.0246094
1219,0.0234375,0.0246094
1220,0.0234375,0.0246094
1221,0.0234375,0.0246094
1222,0.0234375,0.0246094
1223,0.0234375,0.0246094
1224,0.0234375,0.0246094
1225,0.0234375,0.0246094
1226,0.0234375,0.0246094
1227,0.0234375,0.0246094
1228,0.0234375,0.0246094
1229,0.0234375,0.0246094
1230,0.0234375,0.0246094
1231,0.0234375,0.0246094
1232,0.0234375,0.0246094
1233,0.0234375,0.0246094
1234,0.0234375,0.0246094
1235,0.0234375,0.0246094
1236,0.0128906,0.0128906
1237,0.0128906,0.0128906
1238,0.0128906,0.0128906
1239,0.0128906,0.0128906
1240,0.0128906,0.0128906
1241,0.0439453,0.0234375
1242,0.0439453,0.0234375
1243,0.0568359,0.0363281
1244,0.0568359,0.0363281
1245,0.0902344,0.0568359
1246,0.0902344,0.0568359
1247,0.0902344,0.0568359
1248,0.0902344,0.0568359
1249,0.0902344,0.0568359
1250,0.0902344,0.0568359
1251,0.0902344,0.0568359
1252,0.0902344,0.0568359
1253,0.0902344,0.0568359
1254,0.0902344,0.0568359
1255,0.0902344,0.0568359
1256,0.0902344,0.0568359
1257,0.0902344,0.0568359
1258,0.0943359,0.0822266
1259,0.0943359,0.0951172
1260,0.0943359,0.0951172
1261,0.0943359,0.0951172
1262,0.0943359,0.0951172
1263,0.0943359,0.0951172
1264,0.0128906,0.0128906
1265,0.0128906,0.0128906
1266,0.0128906,0.0128906
1267,0.0814453,0.0951172
1268,0.0814453,0.0951172
1269,0.157617,0.177344
1270,0.157617,0.192578
1271,0.157617,0.192578
1272,0.157617,0.192578
1273,0.157617,0.192578
1274,0.157617,0.192578
1275,0.157617,0.192578
1276,0.157617,0.192578
1277,0.157617,0.192578
1278,0.157617,0.192578
1279,0.157617,0.192578
1280,0.157617,0.192578
1281,0.157617,0.192578
1282,0.157617,0.192578
1283,0.0197266,0.0318359
1284,0.0197266,0.0318359
1285,0.0197266,0.0318359
1286,0.0197266,0.0318359
1287,0.0197266,0.0318359
1288,0.0197266,0.0318359
1289,0.0197266,0.0318359
1290,0.0197266,0.0318359
1291,0.0197266,0.0318359
1292,0.0197266,0.0318359
1293,0.0197266,0.0318359
1294,0.0197266,0.0318359
1295,0.0197266,0.0318359
1296,0.394727,1.36973
1297,0.407617,1.38262
1298,0.407617,1.38262
1299,0.407617,1.38262
1300,0.407617,1.38262
1301,0.407617,1.38262
1302,0.407617,1.38262
1303,0.407617,1.38262
1304,0.407617,1.38262
1305,0.407617,1.38262
1306,0.407617,1.38262
1307,0.407617,1.38262
1308,0.407617,1.38262
1309,0.407617,1.38262
1310,0.407617,1.38262
1311,0.0128906,0.0128906
1312,0.0128906,0.0128906
1313,0.0128906,0.0128906
1314,0.0128906,0.0128906
1315,0.0128906,0.0128906
1316,0.0128906,0.0128906
1317,0.0128906,0.0128906
1318,0.0128906,0.0128906
1319,0.0128906,0.0128906
1320,0.0128906,0.0128906
1321,0.0128906,0.0128906
1322,0.0128906,0.0128906
1323,0.0128906,0.0128906
1324,0.0105469,0.0117188
1325,0.0234375,0.0246094
1326,0.0234375,0.0246094
1327,0.0234375,0.0246094
1328,0.0568359,0.0580078
1329,0.0568359,0.0580078
1330,0.0568359,0.0580078
1331,0.0568359,0.0580078
1332,0.0568359,0.0580078
1333,0.0568359,0.0580078
1334,0.0568359,0.0580078
1335,0.0568359,0.0580078
1336,0.0568359,0.0580078
1337,0.0568359,0.0580078
1338,0.0568359,0.0580078
1339,0.0128906,0.0128906
1340,0.0128906,0.0128906
1341,0.0128906,0.0128906
1342,0.0128906,0.0128906
1343,0.0128906,0.0128906
1344,0.0128906,0.0128906
1345,0.0128906,0.0128906
1346,0.0128906,0.0128906
1347,0.0128906,0.0128906
1348,0.0128906,0.0128906
1349,0.0128906,0.0128906
1350,0.0128906,0.0128906
1351,0.0128906,0.0128906
1352,0.0105469,0.0117188
1353,0.0105469,0.0117188
1354,0.0105469,0.0117188
1355,0.0392578,0.0416016
1356,0.0521484,0.0544922
1357,0.0521484,0.0544922
1358,0.0521484,0.0544922
1359,0.0521484,0.0544922
1360,0.0521484,0.0544922
1361,0.0521484,0.0544922
1362,0.0521484,0.0544922
1363,0.0521484,0.0544922
1364,0.0521484,0.0544922
1365,0.0521484,0.0544922
1366,0.0521484,0.0544922
1367,0.0128906,0.0128906
1368,0.0128906,0.0128906
1369,0.0128906,0.0128906
1370,0.0128906,0.0128906
1371,0.0128906,0.0128906
1372,0.0128906,0.0128906
1373,0.0128906,0.0128906
1374,0.0128906,0.0128906
1375,0.0128906,0.0128906
1376,0.0128906,0.0128906
1377,0.0128906,0.0128906
1378,0.0128906,0.0128906
1379,0.0128906,0.0128906
1380,0.0128906,0.0128906
1381,0.0128906,0.0128906
1382,0.0128906,0.0128906
1383,0.0105469,0.0117188
1384,0.0234375,0.0246094
1385,0.0234375,0.0246094
1386,0.0234375,0.0246094
1387,0.0568359,0.0451172
1388,0.0568359,0.0451172
1389,0.0568359,0.0451172
1390,0.0568359,0.0451172
1391,0.0568359,0.0451172
1392,0.0568359,0.0451172
1393,0.0568359,0.0451172
1394,0.0568359,0.0451172
1395,0.0128906,0.0128906
1396,0.0128906,0.0128906
1397,0.0128906,0.0128906
1398,0.0128906,0.0128906
1399,0.0128906,0.0128906
1400,0.0128906,0.0128906
1401,0.0128906,0.0128906
1402,0.0128906,0.0128906
1403,0.0128906,0.0128906
1404,0.0128906,0.0128906
1405,0.0128906,0.0128906
1406,0.0128906,0.0128906
1407,0.0128906,0.0128906
1408,0.0128906,0.0128906
1409,0.0128906,0.0128906
1410,0.0128906,0.0128906
1411,0.0105469,0.0117188
1412,0.0105469,0.0117188
1413,0.0105469,0.0117188
1414,0.0392578,0.0298828
1415,0.0521484,0.0427734
1416,0.0521484,0.0427734
1417,0.0521484,0.0427734
1418,0.0521484,0.0427734
1419,0.0521484,0.0427734
1420,0.0521484,0.0427734
1421,0.0521484,0.0427734
1422,0.0521484,0.0427734
1423,0.0521484,0.0427734
1424,0.0128906,0.0128906
1425,0.0128906,0.0128906
1426,0.0128906,0.0128906
1427,0.0128906,0.0128906
1428,0.0128906,0.0128906
1429,0.0128906,0.0128906
1430,0.0128906,0.0128906
1431,0.0128906,0.0128906
1432,0.0128906,0.0128906
1433,0.0128906,0.0128906
1434,0.0128906,0.0128906
1435,0.0128906,0.0128906
1436,0.0128906,0.0128906
1437,0.0128906,0.0128906
1438,0.0128906,0.0128906
1439,0.0509766,0.0257812
1440,0.0509766,0.0257812
1441,0.0509766,0.0257812
1442,0.0615234,0.0375
1443,0.0615234,0.0375
1444,0.0615234,0.0375
1445,0.0615234,0.0375
1446,0.0615234,0.0375
1447,0.0615234,0.0375
1448,0.0615234,0.0375
1449,0.0615234,0.0375
1450,0.0615234,0.0375
1451,0.0615234,0.0375
1452,0.0128906,0.0128906
1453,0.0128906,0.0128906
1454,0.0128906,0.0128906
1455,0.0128906,0.0128906
1456,0.0128906,0.0128906
1457,0.0128906,0.0128906
1458,0.0128906,0.0128906
1459,0.0128906,0.0128906
1460,0.0128906,0.0128906
1461,0.0128906,0.0128906
1462,0.0128906,0.0128906
1463,0.0128906,0.0128906
1464,0.0128906,0.0128906
1465,0.0128906,0.0128906
1466,0.0439453,0.0234375
1467,0.0439453,0.0234375
1468,0.0439453,0.0234375
1469,0.0439453,0.0234375
1470,0.0439453,0.0234375
1471,0.0439453,0.0234375
1472,0.0439453,0.0234375
1473,0.0439453,0.0234375
1474,0.0439453,0.0234375
1475,0.0439453,0.0234375
1476,0.0439453,0.0234375
1477,0.0439453,0.0234375
1478,0.0439453,0.0234375
1479,0.0439453,0.0234375
1480,0.0128906,0.0128906
1481,0.0128906,0.0128906
1482,0.0128906,0.0128906
1483,0.0128906,0.0128906
1484,0.0128906,0.0128906
1485,0.0128906,0.0128906
1486,0.0128906,0.0128906
1487,0.0128906,0.0128906
1488,0.0128906,0.0128906
1489,0.0128906,0.0128906
1490,0.0128906,0.0128906
1491,0.0128906,0.0128906
1492,0.0128906,0.0128906
1493,0.0128906,0.0128906
1494,0.0128906,0.0128906
1495,0.0128906,0.0128906
1496,0.0128906,0.0128906
1497,0.0128906,0.0128906
1498,0.0128906,0.0128906
1499,0.0128906,0.0128906
1500,0.0128906,0.0128906
1501,0.0128906,0.0128906
1502,0.0128906,0.0128906
1503,0.0128906,0.0128906
1504,0.0128906,0.0128906
1505,0.0128906,0.0128906
1506,0.0128906,0.0128906
1507,0.0128906,0.0128906
1508,0.0128906,0.0128906
1509,0.0128906,0.0128906
1510,0.0128906,0.0128906
1511,0.0128906,0.0128906
1512,0.0128906,0.0128906
1513,0.0128906,0.0128906
1514,0.0128906,0.0128906
1515,0.0128906,0.0128906
1516,0.0128906,0.0128906
1517,0.0128906,0.0128906
1518,0.0128906,0.0128906
1519,0.0128906,0.0128906
1520,0.0128906,0.0128906
1521,0.0128906,0.0128906
1522,0.0128906,0.0128906
1523,0.0128906,0.0128906
1524,0.0128906,0.0128906
1525,0.0128906,0.0128906
1526,0.0128906,0.0128906
1527,0.0128906,0.0128906
1528,0.0128906,0.0128906
1529,0.0128906,0.0128906
1530,0.0128906,0.0128906
1531,0.0128906,0.0128906
1532,0.0128906,0.0128906
1533,0.0128906,0.0128906
1534,0.0128906,0.0128906
1535,0.0128906,0.0128906
1536,0.0128906,0.0128906
1537,0.0128906,0.0128906
1538,0.0128906,0.0128906
1539,0.0128906,0.0128906
1540,0.0128906,0.0128906
1541,0.0128906,0.0128906
1542,0.0128906,0.0128906
1543,0.0128906,0.0128906
1544,0.0128906,0.0128906
1545,0.0128906,0.0128906
1546,0.0128906,0.0128906
1547,0.0128906,0.0128906
1548,0.0128906,0.0128906
1549,0.0128906,0.0128906
1550,0.0128906,0.0128906
1551,0.0128906,0.0128906
1552,0.0128906,0.0128906
1553,0.0128906,0.0128906
1554,0.0128906,0.0128906
1555,0.0128906,0.0128906
1556,0.0128906,0.0128906
1557,0.0128906,0.0128906
1558,0.0128906,0.0128906
1559,0.0128906,0.0128906
1560,0.0128906,0.0128906
1561,0.0128906,0.0128906
1562,0.0128906,0.0128906
1563,0.0128906,0.0128906
1564,0.0128906,0.0128906
1565,0.0128906,0.0128906
1566,0.0128906,0.0128906
1567,0.0128906,0.0128906
1568,0.0128906,0.0128906
1569,0.0128906,0.0128906
1570,0.0128906,0.0128906
1571,0.0128906,0.0128906
1572,0.0128906,0.0128906
1573,0.0128906,0.0128906
1574,0.0128906,0.0128906
1575,0.0128906,0.0128906
1576,0.0128906,0.0128906
1577,0.0128906,0.0128906
1578,0.0128906,0.0128906
1579,0.0128906,0.0128906
1580,0.0128906,0.0128906
1581,0.0128906,0.0128906
1582,0.0128906,0.0128906
1583,0.583203,1.02734
1584,0.583203,1.02734
1585,0.583203,1.02734
1586,0.583203,1.02734
1587,0.583203,1.02734
1588,0.583203,1.02734
1589,0.583203,1.02734
1590,0.583203,1.02734
1591,0.583203,1.02734
1592,0.583203,1.02734
1593,0.583203,1.02734
1594,0.583203,1.02734
1595,0.583203,1.02734
1596,0.405273,1.37598
1597,0.405273,1.37598
1598,0.405273,1.37598
1599,0.405273,1.37598
1600,0.405273,1.37598
1601,0.405273,1.37598
1602,0.405273,1.37598
1603,0.405273,1.37598
1604,0.405273,1.37598
1605,0.405273,1.37598
1606,0.405273,1.37598
1607,0.405273,1.37598
1608,0.405273,1.37598
1609,0.405273,1.37598
1610,0.405273,1.37598
1611,0.0128906,0.0128906
1612,0.0128906,0.0128906
1613,0.0128906,0.0128906
1614,0.0128906,0.0128906
1615,0.0128906,0.0128906
1616,0.0128906,0.0128906
1617,0.0128906,0.0128906
1618,0.0128906,0.0128906
1619,0.0128906,0.0128906
1620,0.0128906,0.0128906
1621,0.0128906,0.0128906
1622,0.0128906,0.0128906
1623,0.0128906,0.0128906
1624,0.0105469,0.0117188
1625,0.0105469,0.0117188
1626,0.0105469,0.0117188
1627,0.0105469,0.0117188
1628,0.0105469,0.0117188
1629,0.0105469,0.0117188
1630,0.0105469,0.0117188
1631,0.0105469,0.0117188
1632,0.0105469,0.0117188
1633,0.0105469,0.0117188
1634,0.0105469,0.0117188
1635,0.0105469,0.0117188
1636,0.0105469,0.0117188
1637,0.0105469,0.0117188
1638,0.0105469,0.0117188
1639,0.0128906,0.0128906
1640,0.0128906,0.0128906
1641,0.0128906,0.0128906
1642,0.0128906,0.0128906
1643,0.0128906,0.0128906
1644,0.0128906,0.0128906
1645,0.0128906,0.0128906
1646,0.0128906,0.0128906
1647,0.0128906,0.0128906
1648,0.0128906,0.0128906
1649,0.0128906,0.0128906
1650,0.0128906,0.0128906
1651,0.0128906,0.0128906
1652,0.0105469,0.0117188
1653,0.0105469,0.0117188
1654,0.0105469,0.0117188
1655,0.0498047,0.0416016
1656,0.0498047,0.0416016
1657,0.0498047,0.0416016
1658,0.0498047,0.0416016
1659,0.0498047,0.0416016
1660,0.0498047,0.0416016
1661,0.0498047,0.0416016
1662,0.0498047,0.0416016
1663,0.0498047,0.0416016
1664,0.0498047,0.0416016
1665,0.0498047,0.0416016
1666,0.0498047,0.0416016
1667,0.0128906,0.0128906
1668,0.0128906,0.0128906
1669,0.0128906,0.0128906
1670,0.0128906,0.0128906
1671,0.0128906,0.0128906
1672,0.0128906,0.0128906
1673,0.0128906,0.0128906
1674,0.0128906,0.0128906
1675,0.0128906,0.0128906
1676,0.0128906,0.0128906
1677,0.0128906,0.0128906
1678,0.0128906,0.0128906
1679,0.0128906,0.0128906
1680,0.0128906,0.0128906
1681,0.161719,0.0117188
1682,0.474023,0.334961
1683,0.48457,0.34668
1684,0.48457,0.34668
1685,0.48457,0.34668
1686,0.48457,0.34668
1687,0.48457,0.34668
1688,0.48457,0.34668
1689,0.48457,0.34668
1690,0.48457,0.34668
1691,0.48457,0.34668
1692,0.48457,0.34668
1693,0.48457,0.34668
1694,0.48457,0.34668
1695,0.0128906,0.0128906
1696,0.0128906,0.0128906
1697,0.0128906,0.0128906
1698,0.0128906,0.0128906
1699,0.0128906,0.0128906
1700,0.0128906,0.0128906
1701,0.0128906,0.0128906
1702,0.0128906,0.0128906
1703,0.0128906,0.0128906
1704,0.0128906,0.0128906
1705,0.0128906,0.0128906
1706,0.0128906,0.0128906
1707,0.0128906,0.0128906
1708,0.0128906,0.0128906
1709,0.0128906,0.0128906
1710,0.0105469,0.0117188
1711,0.0210938,0.0234375
1712,0.0210938,0.0234375
1713,0.0498047,0.0416016
1714,0.0498047,0.0416016
1715,0.0498047,0.0416016
1716,0.0498047,0.0416016
1717,0.0498047,0.0416016
1718,0.0498047,0.0416016
1719,0.0498047,0.0416016
1720,0.0498047,0.0416016
1721,0.0498047,0.0416016
1722,0.0498047,0.0416016
1723,0.0498047,0.0416016
1724,0.0128906,0.0128906
1725,0.0128906,0.0128906
1726,0.0128906,0.0128906
1727,0.0128906,0.0128906
1728,0.0128906,0.0128906
1729,0.0128906,0.0128906
1730,0.0128906,0.0128906
1731,0.0128906,0.0128906
1732,0.0128906,0.0128906
1733,0.0128906,0.0128906
1734,0.0128906,0.0128906
1735,0.0128906,0.0128906
1736,0.0128906,0.0128906
1737,0.0128906,0.0128906
1738,0.0105469,0.0117188
1739,0.0105469,0.0117188
1740,0.0287109,0.0416016
1741,0.0392578,0.0416016
1742,0.0498047,0.0533203
1743,0.0498047,0.0533203
1744,0.0498047,0.0533203
1745,0.0498047,0.0533203
1746,0.0498047,0.0533203
1747,0.0498047,0.0533203
1748,0.0498047,0.0533203
1749,0.0498047,0.0533203
1750,0.0498047,0.0533203
1751,0.0498047,0.0533203
1752,0.0128906,0.0128906
1753,0.0128906,0.0128906
1754,0.0128906,0.0128906
1755,0.0128906,0.0128906
1756,0.0128906,0.0128906
1757,0.0128906,0.0128906
1758,0.0128906,0.0128906
1759,0.0128906,0.0128906
1760,0.0128906,0.0128906
1761,0.0128906,0.0128906
1762,0.0128906,0.0128906
1763,0.0128906,0.0128906
1764,0.0128906,0.0128906
1765,0.0128906,0.0128906
1766,0.0333984,0
1767,0.0544922,0.0351562
1768,0.0544922,0.0351562
1769,0.0650391,0.046875
1770,0.0650391,0.046875
1771,0.0650391,0.046875
1772,0.0650391,0.046875
1773,0.0650391,0.046875
1774,0.0650391,0.046875
1775,0.0650391,0.046875
1776,0.0650391,0.046875
1777,0.0650391,0.046875
1778,0.0650391,0.046875
1779,0.0650391,0.046875
1780,0.0128906,0.0128906
1781,0.0128906,0.0128906
1782,0.0128906,0.0128906
1783,0.0128906,0.0128906
1784,0.0128906,0.0128906
1785,0.0128906,0.0128906
1786,0.0128906,0.0128906
1787,0.0128906,0.0128906
1788,0.0128906,0.0128906
1789,0.0128906,0.0128906
1790,0.0128906,0.0128906
1791,0.0128906,0.0128906
1792,0.0128906,0.0128906
1793,0.0128906,0.0128906
1794,0.0128906,0.0128906
1795,0.0128906,0.0128906
1796,0.0128906,0.0128906
1797,0.0105469,0.0117188
1798,0.0392578,0.0298828
1799,0.0392578,0.0298828
1800,0.0392578,0.0298828
1801,0.0392578,0.0298828
1802,0.0392578,0.0298828
1803,0.0392578,0.0298828
1804,0.0392578,0.0298828
1805,0.0392578,0.0298828
1806,0.0392578,0.0298828
1807,0.0392578,0.0298828
1808,0.0128906,0.0128906
1809,0.0128906,0.0128906
1810,0.0128906,0.0128906
1811,0.0128906,0.0128906
1812,0.0128906,0.0128906
1813,0.0128906,0.0128906
1814,0.0128906,0.0128906
1815,0.0128906,0.0128906
1816,0.0128906,0.0128906
1817,0.0128906,0.0128906
1818,0.0128906,0.0128906
1819,0.0128906,0.0128906
1820,0.0128906,0.0128906
1821,0.0128906,0.0128906
1822,0.0128906,0.0128906
1823,0.0128906,0.0128906
1824,0.0128906,0.0128906
1825,0.0128906,0.0128906
1826,0.0128906,0.0128906
1827,0.0105469,0.0117188
1828,0.0105469,0.0117188
1829,0.0105469,0.0117188
1830,0.0105469,0.0117188
1831,0.0105469,0.0117188
1832,0.0105469,0.0117188
1833,0.0105469,0.0117188
1834,0.0105469,0.0117188
1835,0.0105469,0.0117188
1836,0.0128906,0.0128906
1837,0.0128906,0.0128906
1838,0.0128906,0.0128906
1839,0.0128906,0.0128906
1840,0.0128906,0.0128906
1841,0.0128906,0.0128906
1842,0.0128906,0.0128906
1843,0.0128906,0.0128906
1844,0.0128906,0.0128906
1845,0.0128906,0.0128906
1846,0.0128906,0.0128906
1847,0.0128906,0.0128906
1848,0.0128906,0.0128906
1849,0.0128906,0.0128906
1850,0.0128906,0.0128906
1851,0.0128906,0.0128906
1852,0.0333984,0
1853,0.0544922,0.0351562
1854,0.0544922,0.0351562
1855,0.0544922,0.0351562
1856,0.0544922,0.0351562
1857,0.0544922,0.0351562
1858,0.0544922,0.0351562
1859,0.0544922,0.0351562
1860,0.0544922,0.0351562
1861,0.0544922,0.0351562
1862,0.0544922,0.0351562
1863,0.0544922,0.0351562
1864,0.0128906,0.0128906
1865,0.0128906,0.0128906
1866,0.0128906,0.0128906
1867,0.0128906,0.0128906
1868,0.0128906,0.0128906
1869,0.0128906,0.0128906
1870,0.0128906,0.0128906
1871,0.0128906,0.0128906
1872,0.0128906,0.0128906
1873,0.0128906,0.0128906
1874,0.0128906,0.0128906
1875,0.0128906,0.0128906
1876,0.0128906,0.0128906
1877,0.0128906,0.0128906
1878,0.0128906,0.0128906
1879,0.0128906,0.0128906
1880,0.383398,0.368359
1881,0.383398,0.368359
1882,0.383398,0.368359
1883,0.416016,0.400195
1884,0.416016,0.400195
1885,0.416016,0.400195
1886,0.416016,0.400195
1887,0.416016,0.400195
1888,0.416016,0.400195
1889,0.416016,0.400195
1890,0.416016,0.400195
1891,0.416016,0.400195
1892,0.416016,0.400195
1893,0.416016,0.400195
1894,0.416016,0.400195
1895,0.416016,0.400195
1896,0.41582,1.37949
1897,0.41582,1.39121
1898,0.41582,1.39121
1899,0.41582,1.39121
1900,0.41582,1.39121
1901,0.41582,1.39121
1902,0.41582,1.39121
1903,0.41582,1.39121
1904,0.41582,1.39121
1905,0.41582,1.39121
1906,0.41582,1.39121
1907,0.41582,1.39121
1908,0.0105469,0.0117188
1909,0.0105469,0.0117188
1910,0.0105469,0.0117188
1911,0.0234375,0.0246094
1912,0.0234375,0.0246094
1913,0.0234375,0.0246094
1914,0.0234375,0.0246094
1915,0.0234375,0.0246094
1916,0.0234375,0.0246094
1917,0.0234375,0.0246094
1918,0.0234375,0.0246094
1919,0.0234375,0.0246094
1920,0.0234375,0.0246094
1921,0.0234375,0.0246094
1922,0.0234375,0.0246094
1923,0.0234375,0.0246094
1924,0.0234375,0.0246094
1925,0.0105469,0.0117188
1926,0.0105469,0.0117188
1927,0.0105469,0.0117188
1928,0.0105469,0.0117188
1929,0.0105469,0.0117188
1930,0.0105469,0.0117188
1931,0.0105469,0.0117188
1932,0.0105469,0.0117188
1933,0.0105469,0.0117188
1934,0.0105469,0.0117188
1935,0.0105469,0.0117188
1936,0.0105469,0.0117188
1937,0.0105469,0.0117188
1938,0.0392578,0.0416016
1939,0.0392578,0.0416016
1940,0.0521484,0.0544922
1941,0.0521484,0.0544922
1942,0.0521484,0.0544922
1943,0.0521484,0.0544922
1944,0.0521484,0.0544922
1945,0.0521484,0.0544922
1946,0.0521484,0.0544922
1947,0.0521484,0.0544922
1948,0.0521484,0.0544922
1949,0.0521484,0.0544922
1950,0.0521484,0.0544922
1951,0.0521484,0.0544922
1952,0.0521484,0.0544922
1953,0.0105469,0.0117188
1954,0.0105469,0.0117188
1955,0.0498047,0.0416016
1956,0.0498047,0.0416016
1957,0.0498047,0.0416016
1958,0.0498047,0.0416016
1959,0.0498047,0.0416016
1960,0.0498047,0.0416016
1961,0.0498047,0.0416016
1962,0.0498047,0.0416016
1963,0.0498047,0.0416016
1964,0.0498047,0.0416016
1965,0.0498047,0.0416016
1966,0.0498047,0.0416016
1967,0.0105469,0.0117188
1968,0.0234375,0.0246094
1969,0.0234375,0.0246094
1970,0.0234375,0.0246094
1971,0.0234375,0.0246094
1972,0.0234375,0.0246094
1973,0.0234375,0.0246094
1974,0.0234375,0.0246094
1975,0.0234375,0.0246094
1976,0.0234375,0.0246094
1977,0.0234375,0.0246094
1978,0.0234375,0.0246094
1979,0.0234375,0.0246094
1980,0.0234375,0.0246094
1981,0.0234375,0.0246094
1982,0.0234375,0.0246094
1983,0.0234375,0.0246094
1984,0.0105469,0.0117188
1985,0.0105469,0.0117188
