time,upload,download
1107,0.665039,0.541602
1108,0.665039,0.541602
1109,1.04863,0.546875
1110,0.695703,0.501367
1111,0.695703,0.514258
1112,0.695703,0.514258
1113,0.695703,0.514258
1114,0.695703,0.514258
1115,0.695703,0.514258
1116,0.695703,0.514258
1117,0.695703,0.514258
1118,0.461328,2.59551
1119,1.24648,3.8416
1120,1.52012,4.12109
1121,1.94922,4.48477
1122,1.94922,4.53633
1123,1.78984,2.35605
1124,1.01387,0.854102
1125,1.49922,1.09121
1126,1.19277,1.2707
1127,0.937305,1.35215
1128,1.17676,1.35215
1129,1.47852,1.35215
1130,1.08086,1.2627
1131,1.17227,1.57539
1132,1.23066,1.925
1133,1.64414,1.925
1134,1.08965,1.19062
1135,1.1541,1.98398
1136,1.03906,1.68418
1137,1.03906,1.68418
1138,1.03906,1.68418
1139,0.538281,1.03164
1140,0.473828,0.242969
1141,0.473828,0.242969
1142,0.473828,0.242969
1143,0.473828,0.242969
1144,0.473828,0.242969
1145,0.473828,0.242969
1146,0.0128906,0.0128906
1147,0.0257812,0.0257812
1148,0.0257812,0.0257812
1149,0.418945,0.0257812
1150,0.879102,0.595117
1151,0.879102,0.595117
1152,1.45195,1.76934
1153,1.45195,1.76934
1154,1.45195,1.76934
1155,0.974609,1.2
1156,1.00801,1.43574
1157,1.00801,1.43574
1158,1.00801,1.43574
1159,0.598242,0.235742
1160,0.631641,0.470313
1161,0.631641,0.470313
1162,0.631641,0.470313
1163,0.612109,0.249023
1164,0.407617,0.858594
1165,0.739648,2.54258
1166,0.810156,2.70605
1167,0.810156,2.71895
1168,0.810156,2.71895
1169,0.810156,2.71895
1170,0.50625,0.463867
1171,0.50625,0.463867
1172,1.01699,0.721094
1173,1.01699,0.721094
1174,1.02988,0.733984
1175,0.622266,0.539844
1176,0.89668,1.14023
1177,0.89668,1.14023
1178,0.346484,0.672461
1179,0.346484,0.672461
1180,0.803906,0.92168
1181,0.803906,0.92168
1182,0.803906,0.92168
1183,0.803906,0.92168
1184,0.803906,0.92168
1185,0.803906,0.92168
1186,0.803906,0.92168
1187,0.803906,0.92168
1188,0.803906,0.92168
1189,0.803906,0.92168
1190,0.45918,0.258594
1191,0.45918,0.258594
1192,1.00078,0.258594
1193,1.04707,0.719727
1194,1.05996,0.732617
1195,1.05996,0.732617
1196,0.702734,0.686719
1197,0.702734,0.699609
1198,0.702734,0.699609
1199,0.702734,0.699609
1200,0.800586,0.225586
1201,0.657227,0.342383
1202,0.657227,0.370508
1203,0.670117,0.383398
1204,0.670117,0.383398
1205,0.670117,0.383398
1206,0.0386719,0.0386719
1207,0.0386719,0.0386719
1208,0.0386719,0.0386719
1209,0.0591797,0.0591797
1210,0.475586,0.291992
1211,0.475586,0.291992
1212,0.462695,0.291992
1213,1.09785,0.835352
1214,1.09785,0.835352
1215,1.09785,0.835352
1216,0.883398,0.543359
1217,0.916797,0.800781
1218,0.916797,0.800781
1219,0.916797,0.800781
1220,0.744727,0.454883
1221,0.744727,0.454883
1222,0.744727,0.454883
1223,0.475977,0.210352
1224,0.522266,0.24375
1225,0.522266,0.24375
1226,0.522266,0.24375
1227,0.522266,0.24375
1228,0.522266,0.24375
1229,0.522266,0.24375
1230,0.417383,0.230078
1231,0.430273,0.242969
1232,0.430273,0.242969
1233,1.06738,0.744336
1234,1.06738,0.744336
1235,0.662891,0.527148
1236,0.662891,0.527148
1237,0.328125,0.285937
1238,0.341016,0.298828
1239,0.341016,0.298828
1240,0.794922,0.477734
1241,0.794922,0.477734
1242,0.794922,0.477734
1243,0.794922,0.477734
1244,0.794922,0.477734
1245,0.794922,0.477734
1246,0.794922,0.477734
1247,0.794922,0.477734
1248,0.794922,0.477734
1249,0.794922,0.477734
1250,0.794922,0.477734
1251,0.514453,0
1252,0.583594,0.416016
1253,1.12363,0.444141
1254,1.14941,0.587891
1255,1.16465,0.88125
1256,0.692187,0.970703
1257,0.855859,1.35469
1258,0.889258,1.50312
1259,0.546875,1.80449
1260,0.575,2.35938
1261,0.929688,1.85391
1262,0.705664,1.75742
1263,0.705664,1.75742
1264,0.705664,1.75742
1265,0.705664,1.75742
1266,0.0849609,0.251953
1267,0.0849609,0.251953
1268,0.0591797,0.0462891
1269,0.0591797,0.0462891
1270,0.0591797,0.0462891
1271,0.463867,0.276563
1272,0.463867,0.276563
1273,0.463867,0.276563
1274,0.463867,0.276563
1275,0.463867,0.276563
1276,0.225977,0.226172
1277,0.225977,0.226172
1278,0.464063,0.815234
1279,0.464063,0.815234
1280,0.8875,1.07949
1281,1.16191,1.0875
1282,1.1748,1.10039
1283,0.957227,0.511328
1284,0.977734,0.511328
1285,0.567187,0.267578
1286,0.567187,0.267578
1287,0.0667969,0.0333984
1288,0.0667969,0.0333984
1289,0.0667969,0.0333984
1290,0.0638672,0.0386719
1291,0.0638672,0.0386719
1292,0.477539,0.294531
1293,0.477539,0.294531
1294,0.477539,0.294531
1295,0.477539,0.294531
1296,0.704687,0.26875
1297,0.324414,0.225586
1298,0.582227,0.425977
1299,0.582227,0.438867
1300,1.01758,0.712891
1301,1.01758,0.712891
1302,1.2,0.732617
1303,1.2,0.732617
1304,1.2,0.732617
1305,1.2,0.732617
1306,1.2,0.732617
1307,1.2,0.732617
1308,1.2,0.732617
1309,1.2,0.732617
1310,1.2,0.732617
1311,1.2,0.732617
1312,0.416211,0.239063
1313,0.429102,0.251953
1314,0.429102,0.251953
1315,0.441992,0.264844
1316,0.441992,0.264844
1317,0.242969,0.249609
1318,0.475195,0.428711
1319,0.475195,0.428711
1320,0.886719,0.675195
1321,0.937695,0.725586
1322,0.937695,0.725586
1323,0.972461,0.528516
1324,0.972461,0.528516
1325,0.972461,0.528516
1326,0.972461,0.528516
1327,0.972461,0.528516
1328,0.972461,0.528516
1329,0.972461,0.528516
1330,0.972461,0.528516
1331,0.972461,0.528516
1332,0.972461,0.528516
1333,0.423438,0.232617
1334,0.423438,0.232617
1335,0.423438,0.232617
1336,0.423438,0.232617
1337,0.487305,0.29707
1338,0.294141,0.268945
1339,0.539062,0.54375
1340,0.539062,0.54375
1341,0.898242,0.789258
1342,0.898242,0.789258
1343,1.16367,0.822266
1344,0.931641,0.560352
1345,0.931641,0.560352
1346,0.931641,0.560352
1347,0.931641,0.560352
1348,0.931641,0.560352
1349,0.931641,0.560352
1350,0.931641,0.560352
1351,0.931641,0.560352
1352,0.931641,0.560352
1353,0.420703,0.205859
1354,0.420703,0.205859
1355,0.420703,0.205859
1356,0.420703,0.205859
1357,0.420703,0.205859
1358,0.324219,0.210547
1359,0.617969,0.495898
1360,0.630859,0.52168
1361,1.03223,0.536914
1362,1.34121,0.536914
1363,1.62012,1.50547
1364,1.43418,1.60605
1365,0.986523,1.48008
1366,0.986523,1.48008
1367,0.986523,1.48008
1368,0.986523,1.48008
1369,0.986523,1.48008
1370,0.986523,1.48008
1371,0.986523,1.48008
1372,0.986523,1.48008
1373,0.396289,0
1374,0.442578,0.238672
1375,0.442578,0.238672
1376,0.442578,0.251563
1377,0.442578,0.251563
1378,0.230273,0.247266
1379,0.434766,0.260156
1380,0.493945,0.872656
1381,0.493945,0.872656
1382,0.493945,0.872656
1383,1.18359,1.36992
1384,1.18359,1.36992
1385,1.18359,1.36992
1386,1.18359,1.36992
1387,1.18359,1.36992
1388,1.18359,1.36992
1389,1.18359,1.36992
1390,1.18359,1.36992
1391,1.18359,1.36992
1392,0.0128906,0.0128906
1393,0.45957,0.280859
1394,0.45957,0.280859
1395,0.45957,0.280859
1396,0.45957,0.280859
1397,0.45957,0.280859
1398,0.45957,0.280859
1399,0.277539,0
1400,0.684961,0.4
1401,0.72832,0.642969
1402,0.72832,0.642969
1403,1.50195,1.1625
1404,1.50195,1.1625
1405,1.50195,1.1625
1406,1.50195,1.1625
1407,1.50195,1.1625
1408,1.50195,1.1625
1409,1.50195,1.1625
1410,1.50195,1.1625
1411,1.50195,1.1625
1412,1.50195,1.1625
1413,0.454883,0.248047
1414,0.454883,0.248047
1415,0.454883,0.248047
1416,0.454883,0.248047
1417,0.454883,0.248047
1418,0.454883,0.248047
1419,0.454883,0.248047
1420,0.65293,0.489062
1421,0.65293,0.489062
1422,0.65293,0.489062
1423,1.31719,0.720508
1424,1.36348,0.976953
1425,1.36348,0.976953
1426,1.36348,0.976953
1427,1.36348,0.976953
1428,1.36348,0.976953
1429,1.36348,0.976953
1430,1.36348,0.976953
1431,1.36348,0.976953
1432,1.36348,0.976953
1433,1.36348,0.976953
1434,0.664062,0
1435,0.725586,0.282227
1436,0.725586,0.282227
1437,0.725586,0.282227
1438,0.725586,0.282227
1439,0.725586,0.282227
1440,0.475586,0.419922
1441,0.475586,0.419922
1442,0.475586,0.419922
1443,0.475586,0.419922
1444,1.39922,0.972656
1445,1.39922,0.972656
1446,1.39922,0.972656
1447,1.39922,0.972656
1448,0.936523,0.565625
1449,0.936523,0.565625
1450,0.936523,0.565625
1451,0.936523,0.565625
1452,0.936523,0.565625
1453,0.936523,0.565625
1454,0.936523,0.565625
1455,0.447266,0
1456,0.495898,0.351367
1457,0.495898,0.351367
1458,0.495898,0.351367
1459,0.495898,0.351367
1460,0.429688,0.211328
1461,0.455469,0.407031
1462,0.455469,0.407031
1463,0.455469,0.407031
1464,0.886523,0.407031
1465,1.35254,1.49043
1466,1.39004,2.31875
1467,1.85273,3.55469
1468,2.05586,3.79883
1469,1.64375,3.79883
1470,0.807227,2.75879
1471,0.807227,2.75879
1472,0.807227,2.75879
1473,0.807227,2.75879
1474,0.807227,2.75879
1475,0.429102,0.185937
1476,0.441992,0.211719
1477,0.441992,0.211719
1478,0.441992,0.211719
1479,0.441992,0.211719
1480,0.186914,0
1481,0.47168,0.797852
1482,0.47168,0.797852
1483,0.47168,0.797852
1484,0.47168,0.797852
1485,1.3541,1.10156
1486,0.91582,0.562109
1487,0.91582,0.562109
1488,0.91582,0.562109
1489,0.91582,0.562109
1490,0.91582,0.562109
1491,0.91582,0.562109
1492,0.91582,0.562109
1493,0.91582,0.562109
1494,0.91582,0.562109
1495,0.91582,0.562109
1496,0.413672,0
1497,0.459961,0.223242
1498,0.459961,0.223242
1499,0.459961,0.223242
1500,0.459961,0.223242
1501,0.935156,0.692578
1502,0.935156,0.692578
1503,0.935156,0.692578
1504,0.488086,0.482227
1505,0.411914,0.0515625
1506,0.445312,0.34375
1507,0.934766,0.527734
1508,0.934766,0.527734
1509,0.934766,0.527734
1510,0.934766,0.527734
1511,0.934766,0.527734
1512,0.934766,0.527734
1513,0.934766,0.527734
1514,0.934766,0.527734
1515,0.934766,0.527734
1516,0.934766,0.527734
1517,0.42207,0.264258
1518,0.42207,0.264258
1519,0.42207,0.264258
1520,0.42207,0.264258
1521,0.931055,0.65
1522,0.508984,0.398633
1523,0.508984,0.398633
1524,0.508984,0.398633
1525,0.521875,0.411523
1526,0.446875,0.279102
1527,0.493164,0.299609
1528,0.983008,0.524609
1529,0.983008,0.524609
1530,0.983008,0.524609
1531,0.983008,0.524609
1532,0.502734,0.237891
1533,0.502734,0.237891
1534,0.502734,0.237891
1535,0.502734,0.237891
1536,0.502734,0.237891
1537,0.502734,0.237891
1538,0.423828,0.247266
1539,0.423828,0.247266
1540,0.423828,0.247266
1541,0.885938,0.688281
1542,0.885938,0.701172
1543,0.885938,0.701172
1544,0.885938,0.701172
1545,0.885938,0.701172
1546,0.501953,0.514258
1547,0.468555,0.306641
1548,0.958008,0.544727
1549,0.958008,0.544727
1550,0.958008,0.544727
1551,0.958008,0.544727
1552,0.958008,0.544727
1553,0.958008,0.544727
1554,0.958008,0.544727
1555,0.958008,0.544727
1556,0.958008,0.544727
1557,0.958008,0.544727
1558,0.421484,0
1559,0.519922,0.0128906
1560,0.519922,0.0128906
1561,0.605469,0.0128906
1562,0.92207,0.0486328
1563,0.543359,0.0486328
1564,0.466992,0.0357422
1565,0.677148,0.0486328
1566,0.747461,0.0486328
1567,0.707031,0.102539
1568,1.40645,0.278516
1569,1.40645,0.278516
1570,1.40645,0.278516
1571,1.52363,0.623047
1572,1.52363,0.623047
1573,0.955273,1.36895
1574,1.35703,1.3834
1575,1.48984,3.09004
1576,1.40703,3.1791
1577,1.7252,4.3877
1578,1.85762,6.29043
1579,2.2125,10.2662
1580,2.00254,13.4209
1581,2.45684,17.4096
1582,1.39883,18.2652
1583,1.64492,22.3439
1584,1.20938,18.3037
1585,1.16777,18.3037
1586,1.11152,18.2984
1587,1.27949,22.2742
1588,1.64277,19.0861
1589,1.68809,22.4662
1590,1.93223,26.1994
1591,2.04531,28.9945
1592,1.67695,29.2656
1593,1.84883,27.0086
1594,2.04238,25.3096
1595,2.34941,26.5289
1596,2.28379,29.3816
1597,2.22344,33.9383
1598,2.09863,35.6012
1599,2.10469,35.3043
1600,2.45859,42.1199
1601,1.77441,32.9809
1602,1.56992,31.2641
1603,1.77227,30.425
1604,1.67617,29.2891
1605,1.54316,24.4613
1606,1.52227,20.7824
1607,1.1627,16.2129
1608,1.38398,13.4012
1609,1.51035,12.8332
1610,1.09961,10.5484
1611,1.18984,12.5621
1612,0.500977,6.84141
1613,0.531445,7.42227
1614,0.377344,6.29922
1615,0.476367,7.97734
1616,0.609961,10.8172
1617,0.758594,13.6027
1618,0.761328,13.5898
1619,1.44102,15.0783
1620,1.59043,12.1912
1621,1.59043,12.1912
1622,1.48633,6.23906
1623,1.48633,6.23906
1624,0.797656,1.63477
1625,0.797656,1.63477
1626,0.799414,0.844531
1627,1.1375,1.63477
1628,1.19766,1.56641
1629,1.85098,1.87168
1630,2.3707,2.56484
1631,2.3707,2.56484
1632,2.3707,2.56484
1633,2.3707,2.56484
1634,0.937891,0.770508
1635,0.0333984,0.0128906
1636,0.0462891,0.0462891
1637,0.0615234,0.0667969
1638,0.481836,0.0667969
1639,0.783594,0.121875
1640,1.35391,0.67168
1641,1.35625,0.658789
1642,1.35625,0.658789
1643,1.35625,0.658789
1644,1.35625,0.658789
1645,1.35625,0.658789
1646,1.35625,0.658789
1647,0.0128906,0.0128906
1648,0.0128906,0.0128906
1649,0.0128906,0.0128906
1650,0.704297,0.480469
1651,0.884766,0.480469
1652,1.0248,0.72168
1653,1.08398,0.963086
1654,1.09922,0.996484
1655,0.420703,0.541797
1656,0.420703,0.541797
1657,0.420703,0.541797
1658,0.420703,0.541797
1659,0.420703,0.541797
1660,0.411719,0.563672
1661,0.857813,0.563672
1662,0.922461,0.602344
1663,1.00156,1.28691
1664,1.18867,1.74434
1665,0.896875,2.2877
1666,0.463672,2.32871
1667,0.463672,2.32871
1668,0.463672,2.32871
1669,0.463672,2.32871
1670,0.274805,0.244922
1671,0.744531,0.467773
1672,0.744531,0.467773
1673,1.14785,0.715039
1674,1.14785,0.715039
1675,1.14785,0.715039
1676,1.14785,0.715039
1677,1.14785,0.715039
1678,1.14785,0.715039
1679,1.14785,0.715039
1680,1.14785,0.715039
1681,0.457617,0.21543
1682,0.457617,0.21543
1683,0.470508,0.22832
1684,0.470508,0.22832
1685,0.74043,0.556055
1686,0.74043,0.556055
1687,0.74043,0.556055
1688,0.74043,0.556055
1689,0.74043,0.556055
1690,0.399023,0
1691,0.89707,0.569531
1692,1.01309,0.800586
1693,1.23945,1.0168
1694,1.28574,1.0502
1695,1.28574,1.0502
1696,1.28574,1.0502
1697,1.28574,1.0502
1698,1.28574,1.0502
1699,1.28574,1.0502
1700,1.28574,1.0502
1701,1.28574,1.0502
1702,0.425391,0.227539
1703,0.425391,0.24043
1704,0.425391,0.24043
1705,0.80957,0.24043
1706,0.842969,0.511523
1707,0.842969,0.511523
1708,0.842969,0.511523
1709,0.842969,0.511523
1710,0.842969,0.511523
1711,0.281641,0.233984
1712,0.75,0.469727
1713,0.963086,0.708398
1714,0.975977,0.721289
1715,0.975977,0.721289
1716,0.975977,0.721289
1717,0.975977,0.721289
1718,0.975977,0.721289
1719,0.975977,0.721289
1720,0.975977,0.721289
1721,0.0128906,0.0128906
1722,0.449609,0.305664
1723,0.449609,0.305664
1724,0.449609,0.305664
1725,0.449609,0.305664
1726,0.854688,0.5875
1727,0.854688,0.5875
1728,0.854688,0.5875
1729,0.854688,0.5875
1730,0.854688,0.5875
1731,0.40957,0.268164
1732,0.916992,0.268164
1733,1.01309,0.268164
1734,1.20098,0.546094
1735,1.22676,0.73457
1736,1.22676,0.73457
1737,1.22676,0.73457
1738,1.22676,0.73457
1739,0.359766,0.20293
1740,0.471875,0.64043
1741,0.484766,0.65332
1742,0.883008,0.864648
1743,0.916406,0.898047
1744,0.61582,0.904102
1745,0.61582,0.904102
1746,0.53418,0.377734
1747,0.559961,0.430469
1748,0.559961,0.430469
1749,0.559961,0.430469
1750,0.506055,0.389453
1751,0.325,0.065625
1752,0.823242,0.259766
1753,0.856641,0.295508
1754,0.897656,0.51543
1755,1.06426,0.502539
1756,0.875195,0.73457
1757,0.338867,0.747461
1758,0.338867,0.747461
1759,0.338867,0.747461
1760,0.338867,0.747461
1761,0.338867,0.747461
1762,0.338867,0.747461
1763,0.455078,0.221094
1764,0.455078,0.221094
1765,0.455078,0.221094
1766,0.922461,1.27246
1767,0.922461,1.27246
1768,0.647266,1.90996
1769,0.873828,2.40586
1770,0.873828,2.40586
1771,0.873828,2.40586
1772,0.265234,1.07676
1773,0.768164,0.46543
1774,0.768164,0.47832
1775,0.768164,0.47832
1776,1.04238,0.47832
1777,1.09102,0.730469
1778,0.369141,0.451953
1779,0.369141,0.451953
1780,0.369141,0.451953
1781,0.369141,0.451953
1782,0.369141,0.451953
1783,0.385742,0
1784,0.385742,0.0386719
1785,0.385742,0.0386719
1786,0.742578,0.0386719
1787,0.865039,0.766211
1788,0.865039,0.766211
1789,0.865039,0.766211
1790,0.865039,0.766211
1791,0.865039,0.766211
1792,0.865039,0.766211
1793,0.633008,0
1794,0.730859,0.778516
1795,0.730859,0.778516
1796,0.730859,0.778516
1797,0.413672,1.08887
1798,0.413672,1.1123
1799,0.413672,1.1123
1800,0.413672,1.1123
1801,0.166992,0.0789063
1802,1.16035,0.135156
1803,1.80313,0.341406
1804,1.8623,0.585547
1805,1.8623,0.585547
1806,1.86074,0.598437
1807,1.15762,0.848047
1808,1.15762,0.848047
1809,1.15762,0.848047
1810,1.15762,0.848047
1811,1.15762,0.848047
1812,1.15762,0.848047
1813,0.453711,0
1814,0.736133,0.408594
1815,0.736133,0.408594
1816,0.736133,0.408594
1817,0.949023,0.604102
1818,0.949023,0.604102
1819,0.949023,0.604102
1820,0.949023,0.604102
1821,0.949023,0.604102
1822,0.949023,0.604102
1823,0.403906,0
1824,0.57793,0.251758
1825,0.86875,0.330078
1826,0.995508,0.386328
1827,1.76289,1.27305
1828,1.47852,2.08027
1829,1.62422,4.20781
1830,1.57148,7.6375
1831,1.6084,8.06406
1832,0.720508,7.65664
1833,0.795898,8.28086
1834,1.16973,5.83594
1835,0.962109,2.58066
1836,0.841797,2.30996
1837,0.944141,1.37305
1838,1.06895,0.711914
1839,0.614844,0.711914
1840,0.941797,1.77676
1841,1.73496,1.82988
1842,2.07695,2.98027
1843,2.81094,4.00254
1844,3.32441,4.77383
1845,2.99512,4.05742
1846,2.23945,4.00469
1847,1.58262,3.11133
1848,1.0832,1.94102
1849,0.836523,1.3918
1850,0.83418,1.37031
1851,0.83418,1.37031
1852,0.83418,1.37031
1853,0.83418,1.37031
1854,0.462109,0.551562
1855,0.436328,0.0128906
1856,0.495508,0.211523
1857,0.495508,0.211523
1858,0.508398,0.224414
1859,0.0925781,0.224414
1860,0.0925781,0.224414
1861,0.0681641,0.0410156
1862,0.280859,0.0410156
1863,0.74082,1.16367
1864,1.14844,1.17656
1865,1.18574,1.52949
1866,1.19863,1.55527
1867,1.19863,1.55527
1868,1.19863,1.55527
1869,0.375586,2.81953
1870,0.7625,7.74102
1871,0.852734,9.72891
1872,1.03164,10.8648
1873,1.05137,10.9035
1874,1.30898,8.60938
1875,1.11426,3.68613
1876,1.24824,1.94687
1877,1.1418,1.19297
1878,1.19453,1.52031
1879,1.19238,1.49219
1880,0.816992,1.60938
1881,0.90957,2.55918
1882,0.90957,2.55918
1883,1.70117,2.46328
1884,1.59766,2.87461
1885,1.72891,1.81973
1886,2.19727,2.10527
1887,2.07363,2.27559
1888,2.07363,2.28848
1889,2.07363,2.28848
1890,2.07363,2.28848
1891,0.87207,1.09512
1892,0.87207,1.09512
1893,0.87207,1.09512
1894,0.489648,0.252148
1895,0.489648,0.265039
1896,0.489648,0.265039
1897,0.994727,3.92637
1898,1.02051,4.39336
1899,1.02051,4.39336
1900,0.791406,4.42461
1901,1.28437,4.70703
1902,1.28437,4.70703
1903,1.28437,4.70703
1904,0.967969,0.591602
1905,1.36074,1.10273
1906,1.39414,1.37754
1907,1.99238,1.89141
1908,1.99238,1.89141
1909,1.07734,7.25176
1910,1.09824,15.7805
1911,1.52637,23.732
1912,1.36055,31.4537
1913,1.4957,33.5102
1914,1.58711,32.0902
1915,2.44102,38.9059
1916,2.10781,31.8344
1917,1.84297,27.0348
1918,1.68164,22.5063
1919,1.53008,17.9625
1920,0.812109,13.7156
1921,0.719141,12.2395
1922,0.684766,11.9402
1923,0.862891,14.8277
1924,0.836328,14.8277
1925,1.69238,13.6789
1926,1.98203,17.1641
1927,2.3043,24.2637
1928,2.37812,25.6488
1929,2.76504,31.948
1930,1.96992,32.2578
1931,1.29141,23.3898
1932,1.00898,22.8219
1933,0.8375,25.0551
1934,0.90918,30.7348
1935,1.49004,34.4395
1936,1.56738,36.9953
1937,1.6457,36.6984
1938,1.48359,35.8465
1939,1.71504,42.9836
1940,0.967383,32.7215
1941,1.32891,35.9457
1942,1.32891,35.9457
1943,1.24941,19.1467
1944,1.24941,19.1467
1945,1.33984,4.31055
1946,1.33984,4.31055
1947,1.33984,4.31055
1948,1.33984,4.31055
1949,1.33984,4.31055
1950,1.33984,4.31055
1951,0.0257812,0.0257812
1952,0.0257812,0.0257812
1953,0.0257812,0.0257812
1954,0.0386719,0.0386719
1955,0.472461,0.271484
1956,0.467187,0.245703
1957,0.480078,0.266211
1958,0.480078,0.266211
1959,0.480078,0.266211
1960,0.480078,0.266211
1961,0.676172,1.38145
1962,0.676172,1.38145
1963,0.910937,1.61094
1964,0.956445,1.65566
1965,0.788672,0.538477
1966,0.801562,0.571875
1967,0.801562,0.571875
1968,0.801562,0.571875
1969,0.801562,0.571875
1970,0.801562,0.571875
1971,0.801562,0.571875
1972,0.801562,0.571875
1973,0.0537109,0.0375
1974,0.0537109,0.0375
1975,0.461328,0.290039
1976,0.461328,0.290039
1977,0.461328,0.290039
1978,0.461328,0.290039
1979,0.461328,0.290039
1980,0.461328,0.290039
1981,0.607813,0.269336
1982,0.641211,0.536719
1983,0.916016,0.799414
1984,0.916016,0.799414
1985,1.38027,1.07109
1986,1.38027,1.07109
1987,1.38027,1.07109
1988,1.38027,1.07109
1989,1.38027,1.07109
1990,1.38027,1.07109
1991,1.38027,1.07109
1992,1.38027,1.07109
1993,0.0128906,0.0128906
1994,0.0257812,0.0257812
1995,0.458008,0.269336
1996,0.473242,0.302734
1997,0.473242,0.302734
1998,0.473242,0.302734
1999,0.473242,0.302734
2000,0.473242,0.302734
2001,0.245508,0.228125
2002,0.675586,0.493555
2003,0.969531,1.07109
2004,0.969531,1.07109
2005,1.43359,1.32676
2006,1.43359,1.32676
2007,1.43359,1.32676
2008,1.43359,1.32676
2009,1.43359,1.32676
2010,1.43359,1.32676
2011,1.43359,1.32676
2012,1.43359,1.32676
2013,0.0128906,0.0128906
2014,0.0128906,0.0128906
2015,0.452344,0.261133
2016,0.465234,0.281641
2017,0.465234,0.281641
2018,0.465234,0.281641
2019,0.465234,0.281641
2020,0.465234,0.281641
2021,0.19668,0.0386719
2022,0.660547,0.580469
2023,0.905078,0.580469
2024,0.958984,0.848633
2025,1.43262,1.13437
2026,1.43262,1.13437
2027,1.43262,1.13437
2028,1.43262,1.13437
2029,1.43262,1.13437
2030,1.43262,1.13437
2031,1.43262,1.13437
2032,1.43262,1.13437
2033,1.43262,1.13437
2034,1.43262,1.13437
2035,0.410352,0.255078
2036,0.410352,0.255078
2037,0.410352,0.255078
2038,0.410352,0.255078
2039,0.410352,0.255078
2040,0.410352,0.255078
2041,0.410352,0.255078
2042,0.633984,0.549023
2043,0.633984,0.549023
2044,1.1834,1.14707
2045,1.1834,1.14707
2046,1.52578,4.55352
2047,1.83906,6.16836
2048,1.83906,6.16836
2049,1.30254,5.5832
2050,1.30254,5.5832
2051,0.75293,2.52578
2052,0.75293,2.52578
2053,0.439648,0.355859
2054,0.439648,0.355859
2055,0.439648,0.355859
2056,0.670313,0.274609
2057,0.670313,0.274609
2058,0.670313,0.274609
2059,0.670313,0.274609
2060,0.670313,0.274609
2061,0.670313,0.274609
2062,0.55625,1.28184
2063,0.55625,1.29473
2064,1.43809,1.56973
2065,1.51426,1.86992
2066,2.01875,2.09258
2067,2.01875,2.09258
2068,2.01875,2.09258
2069,1.05918,2.13086
2070,1.05918,2.13086
2071,1.05918,2.13086
2072,1.05918,2.13086
2073,1.05918,2.13086
2074,1.05918,2.13086
2075,0.0128906,0.0128906
2076,0.44375,0.265234
2077,0.507617,0.315625
2078,0.507617,0.315625
2079,0.520508,0.328516
2080,0.520508,0.328516
2081,0.520508,0.328516
2082,0.252344,0.252148
2083,0.676758,0.581641
2084,0.912109,0.56875
2085,0.945508,0.814258
2086,1.40039,1.0459
2087,1.40039,1.0459
2088,1.40039,1.0459
2089,1.40039,1.0459
2090,1.40039,1.0459
2091,1.40039,1.0459
2092,1.40039,1.0459
2093,1.40039,1.0459
2094,1.40039,1.0459
2095,1.40039,1.0459
2096,1.40039,1.0459
2097,0.417383,0.252344
2098,0.417383,0.252344
2099,0.417383,0.252344
2100,0.417383,0.252344
2101,0.417383,0.252344
2102,0.213281,0.255078
2103,0.649609,0.610156
2104,0.803711,0.913672
2105,1.57559,2.79902
2106,1.57559,2.79902
2107,1.82871,2.79434
2108,1.82871,2.79434
2109,1.82871,2.79434
2110,0.499805,0.283789
2111,0.499805,0.283789
2112,0.499805,0.283789
2113,0.499805,0.283789
2114,0.499805,0.283789
2115,0.499805,0.283789
2116,0.499805,0.283789
2117,0.499805,0.283789
2118,0.402148,0.280664
2119,0.402148,0.280664
2120,0.402148,0.280664
2121,0.402148,0.280664
2122,0.615039,0.523633
2123,0.637305,0.530664
2124,0.637305,0.530664
2125,0.931836,0.785547
2126,0.931836,0.785547
2127,0.931836,0.785547
2128,0.770898,0.522656
2129,0.770898,0.522656
2130,0.770898,0.522656
2131,0.770898,0.522656
2132,0.770898,0.522656
2133,0.0386719,0.0386719
2134,0.0386719,0.0386719
2135,0.0386719,0.0386719
2136,0.0386719,0.0386719
2137,0.0386719,0.0386719
2138,0.423047,0.237109
2139,0.423047,0.237109
2140,0.423047,0.237109
2141,0.423047,0.237109
2142,1.13926,3.64238
2143,1.67754,8.29512
2144,2.1375,12.5309
2145,2.77383,16.5219
2146,2.34824,16.1434
2147,2.34824,16.1562
2148,1.97988,7.8998
2149,1.97988,7.8998
2150,1.97988,7.8998
2151,1.97988,7.8998
2152,1.97988,7.8998
2153,1.97988,7.8998
2154,1.97988,7.8998
2155,1.97988,7.8998
2156,0.0128906,0.0128906
2157,0.0128906,0.0128906
2158,0.42793,0.276367
2159,0.42793,0.289258
2160,0.42793,0.289258
2161,0.44082,0.302148
2162,0.44082,0.302148
2163,0.0605469,0.0734375
2164,0.332812,0.311914
2165,0.332812,0.311914
2166,0.948242,1.40313
2167,0.986914,1.6377
2168,1.16289,1.5834
2169,1.19629,1.6168
2170,1.19629,1.6168
2171,1.19629,1.6168
2172,1.19629,1.6168
2173,1.19629,1.6168
2174,0.0128906,0.0128906
2175,0.0128906,0.0128906
2176,0.0128906,0.0128906
2177,0.0128906,0.0128906
2178,0.491406,0.242383
